account_id,type,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year,month,day,fulldate,location,purpose_loan,balance_last,diff_date
A00003277,Credit,1207890.3,134,,,,,,,,,,,,52559.3,1998
A00003278,Credit,856326.1,74,,,,,,,,,,,,83193.5,1094
A00003279,Credit,1570893.2,117,,,,,,,,,,,,22685.0,1449
A00003280,Credit,508527.1,66,,,,,,,,,,,,30242.9,981
A00003281,Credit,1722.1,14,,,,,,,,,,,,20881.4,512
A00003282,Credit,154650.2,85,,,,,,,,,,,,60279.1,767
A00003283,Credit,1394845.7,140,,,,,,,,,,,,20131.2,2106
A00003284,Credit,596341.0,155,,,,,,,,,,,,23719.6,2054
A00003285,Credit,2727.0,33,,,,,,,,,,,,26754.7,963
A00003286,Credit,1450808.2,96,,,,,,,,,,,,38063.2,1039
A00003287,Credit,1557410.1,131,,,,,,,,,,,,53254.0,1984
A00003288,Credit,5014.0,48,,,,,,,,,,,,18232.4,1568
A00003289,Credit,791691.0,124,,,,,,,,,,,,58020.9,1673
A00003290,Credit,8510.6,26,,,,,,,,,,,,68383.6,752
A00003291,Credit,2831.7,22,,,,,,,,,,,,16694.4,775
A00003292,Credit,5488.8,57,,,,,,,,,,,,24895.3,1836
A00003293,Credit,8387.2,19,L00005644,276084.0,36.0,7669.0,C,2018.0,11.0,27.0,2018-11-27,59.0,home,65249.4,510
A00003294,Credit,445688.5,79,,,,,,,,,,,,55287.6,996
A00003296,Credit,13900.0,35,,,,,,,,,,,,60467.9,1021
A00003297,Credit,800189.3,94,,,,,,,,,,,,41330.6,1413
A00003298,Credit,547989.5,138,,,,,,,,,,,,49913.4,1975
A00003299,Credit,407558.7,42,,,,,,,,,,,,27748.0,594
A00003300,Credit,4192.2,16,,,,,,,,,,,,83526.2,468
A00003301,Credit,576356.4,66,,,,,,,,,,,,12594.2,980
A00003302,Credit,106286.4,109,,,,,,,,,,,,61500.2,2130
A00003303,Credit,835040.2,75,,,,,,,,,,,,79432.7,1140
A00003304,Credit,285697.5,49,,,,,,,,,,,,14294.7,714
A00003305,Credit,3145.2,38,,,,,,,,,,,,13235.4,1118
A00003306,Credit,853945.2,134,,,,,,,,,,,,27303.3,1955
A00003307,Credit,493924.3,200,,,,,,,,,,,,50020.8,1754
A00003308,Credit,544719.3,68,,,,,,,,,,,,48770.4,1003
A00003309,Credit,1026612.4,123,,,,,,,,,,,,31361.4,1867
A00003310,Credit,5137.9,60,,,,,,,,,,,,16715.6,1933
A00003311,Credit,1227310.8,77,,,,,,,,,,,,77481.0,865
A00003312,Credit,35945.799999999996,38,,,,,,,,,,,,24917.6,757
A00003314,Credit,185882.4,36,,,,,,,,,,,,52681.9,780
A00003315,Credit,540079.5,83,,,,,,,,,,,,101628.1,1225
A00003316,Credit,1161194.1,143,,,,,,,,,,,,38973.6,2065
A00003317,Credit,3150.2,40,,,,,,,,,,,,16904.4,1184
A00003318,Credit,2440.2,27,,,,,,,,,,,,13518.9,919
A00003319,Credit,80257.6,96,,,,,,,,,,,,47265.9,1950
A00003320,Credit,3459.1,38,,,,,,,,,,,,21147.8,1126
A00003321,Credit,392059.0,154,,,,,,,,,,,,40445.7,1353
A00003322,Credit,853934.2,77,,,,,,,,,,,,91176.0,1016
A00003323,Credit,1530832.3,130,,,,,,,,,,,,77308.7,1940
A00003324,Credit,143395.4,37,,,,,,,,,,,,57240.0,440
A00003325,Credit,5404.8,16,,,,,,,,,,,,90040.3,423
A00003326,Credit,2008817.2,115,,,,,,,,,,,,3582.3,1848
A00003327,Credit,851883.9,149,,,,,,,,,,,,69251.6,2085
A00003328,Credit,2441.5,18,,,,,,,,,,,,24248.9,654
A00003329,Credit,556327.7,58,L00005651,19248.0,12.0,1604.0,A,2017.0,12.0,8.0,2017-12-08,59.0,car,37235.2,810
A00003330,Credit,1799289.0,105,,,,,,,,,,,,49978.5,1272
A00003331,Credit,338391.5,47,,,,,,,,,,,,16691.2,679
A00003332,Credit,197530.9,46,,,,,,,,,,,,60997.4,646
A00003333,Credit,108092.7,36,,,,,,,,,,,,33925.6,399
A00003334,Credit,169977.3,33,,,,,,,,,,,,42377.2,870
A00003335,Credit,3827.0,31,,,,,,,,,,,,26903.3,1047
A00003336,Credit,4665.4,49,,,,,,,,,,,,15797.6,1564
A00003337,Credit,1290492.9,68,,,,,,,,,,,,104369.9,677
A00003338,Credit,553357.6,74,,,,,,,,,,,,49283.7,1103
A00003339,Credit,247065.3,60,,,,,,,,,,,,32101.9,825
A00003342,Credit,255165.1,32,,,,,,,,,,,,38229.0,451
A00003343,Credit,428017.9,37,,,,,,,,,,,,62186.4,515
A00003344,Credit,936969.0,61,,,,,,,,,,,,86311.8,595
A00003345,Credit,2205.5,55,,,,,,,,,,,,7598.3,1849
A00003346,Credit,443338.8,36,,,,,,,,,,,,34945.6,524
A00003347,Credit,2568.6,25,,,,,,,,,,,,17066.7,864
A00003348,Credit,985189.6,101,,,,,,,,,,,,70458.8,1484
A00003349,Credit,664821.3,68,,,,,,,,,,,,37683.4,1008
A00003350,Credit,269238.7,61,,,,,,,,,,,,33403.9,901
A00003351,Credit,4591.3,35,,,,,,,,,,,,25459.6,1028
A00003352,Credit,350341.2,145,,,,,,,,,,,,17643.1,1879
A00003353,Credit,1007654.8,73,L00005656,146064.0,24.0,6086.0,C,2017.0,2.0,9.0,2017-02-09,59.0,home,40639.3,856
A00003354,Credit,742105.5,137,L00005657,4980.0,12.0,415.0,A,2014.0,7.0,5.0,2014-07-05,59.0,car,30676.3,1882
A00003355,Credit,10315.5,55,,,,,,,,,,,,70325.3,1769
A00003357,Credit,4971.8,39,,,,,,,,,,,,37321.0,1254
A00003358,Credit,3375.8,31,,,,,,,,,,,,22218.3,1044
A00003359,Credit,35022.9,42,,,,,,,,,,,,31521.1,884
A00003360,Credit,221552.0,32,,,,,,,,,,,,58009.1,416
A00003361,Credit,761166.8,161,,,,,,,,,,,,73605.3,1953
A00003362,Credit,608272.6,105,,,,,,,,,,,,29317.1,1436
A00003363,Credit,4788.3,39,,,,,,,,,,,,23387.6,1286
A00003364,Credit,2100990.9,135,,,,,,,,,,,,88928.9,1484
A00003365,Credit,2202.2,13,,,,,,,,,,,,26402.2,408
A00003366,Credit,529682.7,71,,,,,,,,,,,,50363.0,1034
A00003367,Credit,1751806.4,143,,,,,,,,,,,,64855.6,2100
A00003368,Credit,695861.4,93,,,,,,,,,,,,93445.1,1204
A00003369,Credit,325389.6,128,,,,,,,,,,,,53995.0,1491
A00003370,Credit,49721.7,70,,,,,,,,,,,,21315.6,1872
A00003371,Credit,2073739.1,148,,,,,,,,,,,,30965.6,1883
A00003372,Credit,1452459.1,112,,,,,,,,,,,,87890.7,1680
A00003373,Credit,728234.7,72,,,,,,,,,,,,36595.4,1078
A00003374,Credit,1857738.0,120,,,,,,,,,,,,72687.9,2143
A00003375,Credit,291878.9,50,,,,,,,,,,,,60716.1,715
A00003376,Credit,541003.5,52,,,,,,,,,,,,43477.3,774
A00003377,Credit,588005.3,52,,,,,,,,,,,,65333.3,759
A00003378,Credit,793236.6,121,,,,,,,,,,,,22606.1,1753
A00003379,Credit,366469.6,48,,,,,,,,,,,,60506.6,706
A00003380,Credit,472818.4,135,,,,,,,,,,,,27568.4,1847
A00003381,Credit,361984.0,36,,,,,,,,,,,,29316.7,516
A00003382,Credit,245225.6,21,,,,,,,,,,,,3600.5,406
A00003383,Credit,112139.5,59,,,,,,,,,,,,48814.3,459
A00003384,Credit,6420.9,39,,,,,,,,,,,,47146.8,1152
A00003385,Credit,94458.9,33,,,,,,,,,,,,44424.5,375
A00003386,Credit,1617827.8,113,,,,,,,,,,,,8839.1,1318
A00003387,Credit,33361.2,30,,,,,,,,,,,,68626.0,733
A00003389,Credit,1620339.6,104,,,,,,,,,,,,46016.1,1066
A00003390,Credit,7710.0,26,L00005665,40632.0,12.0,3386.0,C,2018.0,3.0,11.0,2018-03-11,1.0,home_improvement,51346.7,739
A00003391,Credit,1299774.9,141,,,,,,,,,,,,72167.4,2100
A00003392,Credit,475111.4,96,,,,,,,,,,,,39654.4,1302
A00003393,Credit,8015.7,27,,,,,,,,,,,,14301.1,739
A00003394,Credit,2278.2,28,,,,,,,,,,,,24354.6,813
A00003395,Credit,375905.3,29,,,,,,,,,,,,85854.0,421
A00003396,Credit,220557.3,27,,,,,,,,,,,,37600.3,406
A00003397,Credit,634298.8,61,,,,,,,,,,,,34208.5,879
A00003398,Credit,2233.4,17,,,,,,,,,,,,25494.2,625
A00003399,Credit,507530.8,56,,,,,,,,,,,,39848.5,826
A00003401,Credit,348601.4,34,,,,,,,,,,,,23770.2,453
A00003402,Credit,2254620.7,144,,,,,,,,,,,,109411.3,1386
A00003403,Credit,755737.6,53,L00005669,71820.0,36.0,1995.0,C,2018.0,6.0,27.0,2018-06-27,1.0,home,107935.0,590
A00003404,Credit,291304.7,30,,,,,,,,,,,,78973.3,422
A00003405,Credit,1303506.4,118,,,,,,,,,,,,63353.2,1760
A00003406,Credit,2040.0,14,,,,,,,,,,,,21964.9,388
A00003407,Credit,1464926.1,141,,,,,,,,,,,,66841.4,1955
A00003408,Credit,1418789.1,128,,,,,,,,,,,,46502.2,1929
A00003409,Credit,2847.0,35,,,,,,,,,,,,15747.5,1035
A00003410,Credit,699203.7,90,,,,,,,,,,,,50725.3,1277
A00003411,Credit,376224.2,57,,,,,,,,,,,,62969.7,744
A00003412,Credit,1850.0,22,,,,,,,,,,,,17087.3,741
A00003413,Credit,752816.6,168,,,,,,,,,,,,101641.3,1997
A00003415,Credit,116311.7,32,,,,,,,,,,,,28585.4,390
A00003417,Credit,262034.0,132,,,,,,,,,,,,21158.2,1190
A00003418,Credit,1134168.5,72,L00005674,207264.0,48.0,4318.0,C,2017.0,6.0,10.0,2017-06-10,1.0,home,27523.5,850
A00003419,Credit,670425.0,110,,,,,,,,,,,,16375.2,1524
A00003421,Credit,949360.8,101,,,,,,,,,,,,67367.3,1429
A00003422,Credit,859060.5,69,,,,,,,,,,,,36015.8,1008
A00003423,Credit,101013.6,32,,,,,,,,,,,,13247.1,416
A00003424,Credit,2396149.9,183,,,,,,,,,,,,95296.6,2144
A00003425,Credit,68541.4,83,,,,,,,,,,,,63247.0,1590
A00003426,Credit,36901.3,37,,,,,,,,,,,,63544.4,901
A00003427,Credit,735635.9,58,,,,,,,,,,,,100310.7,860
A00003428,Credit,233214.80000000002,39,,,,,,,,,,,,41019.6,537
A00003429,Credit,8368.4,58,,,,,,,,,,,,46504.9,1840
A00003430,Credit,47289.799999999996,41,,,,,,,,,,,,49897.7,751
A00003431,Credit,623441.3,57,,,,,,,,,,,,30232.9,831
A00003432,Credit,178845.4,73,,,,,,,,,,,,15290.3,919
A00003433,Credit,1628.5,19,,,,,,,,,,,,22712.7,542
A00003434,Credit,2582.4,28,,,,,,,,,,,,13572.6,962
A00003435,Credit,5856.9,67,,,,,,,,,,,,27896.3,2009
A00003436,Credit,3969.8,39,,,,,,,,,,,,28175.6,1286
A00003437,Credit,1511655.0,77,,,,,,,,,,,,51434.5,778
A00003438,Credit,2563.4,21,,,,,,,,,,,,19097.1,740
A00003439,Credit,667416.5,73,,,,,,,,,,,,70903.8,1049
A00003440,Credit,752543.2,83,,,,,,,,,,,,81447.9,1196
A00003442,Credit,3124.8,32,,,,,,,,,,,,22461.8,1080
A00003443,Credit,2160.5,26,,,,,,,,,,,,19692.2,888
A00003444,Credit,38371.6,23,,,,,,,,,,,,89893.5,483
A00003445,Credit,709981.6,120,,,,,,,,,,,,46467.6,1773
A00003446,Credit,1337568.0,82,,,,,,,,,,,,95673.9,825
A00003448,Credit,666478.1,59,L00005681,68664.0,24.0,2861.0,C,2017.0,10.0,20.0,2017-10-20,1.0,home,23916.6,938
A00003449,Credit,251587.0,120,,,,,,,,,,,,51167.5,1344
A00003450,Credit,1040397.9,63,,,,,,,,,,,,62730.6,748
A00003451,Credit,661472.6,65,,,,,,,,,,,,39742.5,978
A00003452,Credit,2981.2,26,,,,,,,,,,,,21350.1,748
A00003453,Credit,1042078.9,87,,,,,,,,,,,,58506.0,1302
A00003454,Credit,2346.1,23,,,,,,,,,,,,18507.1,805
A00003455,Credit,7995.1,35,L00005682,67464.0,12.0,5622.0,A,2017.0,3.0,7.0,2017-03-07,1.0,home,100118.0,1023
A00003456,Credit,7201.1,65,,,,,,,,,,,,51411.4,1942
A00003457,Credit,3916.9,52,,,,,,,,,,,,26376.9,1552
A00003458,Credit,3556.7,43,,,,,,,,,,,,25062.3,1273
A00003459,Credit,660835.0,63,,,,,,,,,,,,85455.2,942
A00003460,Credit,522917.0,46,L00005683,140688.0,48.0,2931.0,C,2018.0,5.0,29.0,2018-05-29,1.0,home,9835.9,613
A00003461,Credit,38900.0,12,,,,,,,,,,,,21400.0,540
A00003462,Credit,379928.1,81,,,,,,,,,,,,39784.7,1032
A00003463,Credit,219756.2,34,,,,,,,,,,,,30718.2,466
A00003464,Credit,415377.4,107,,,,,,,,,,,,56327.6,1336
A00003465,Credit,775358.8,147,,,,,,,,,,,,85559.1,1994
A00003466,Credit,1215976.8,94,,,,,,,,,,,,105686.9,1414
A00003467,Credit,870072.8,76,,,,,,,,,,,,66704.5,858
A00003468,Credit,431860.5,77,,,,,,,,,,,,84172.9,1051
A00003469,Credit,7896.4,65,,,,,,,,,,,,28216.6,2049
A00003470,Credit,3438.1,20,,,,,,,,,,,,49530.1,718
A00003471,Credit,556070.1,48,,,,,,,,,,,,83719.2,708
A00003472,Credit,628924.4,62,,,,,,,,,,,,55100.7,893
A00003474,Credit,3634.9,43,,,,,,,,,,,,20398.2,1268
A00003476,Credit,505941.3,76,,,,,,,,,,,,51824.5,1111
A00003477,Credit,4500.8,61,,,,,,,,,,,,14725.1,1957
A00003478,Credit,486121.6,127,,,,,,,,,,,,38813.1,1579
A00003479,Credit,865094.8,126,,,,,,,,,,,,61398.9,1661
A00003480,Credit,953880.5,129,,,,,,,,,,,,70833.8,1934
A00003482,Credit,3681.4,49,,,,,,,,,,,,15617.3,1458
A00003483,Credit,4488.4,59,,,,,,,,,,,,19451.6,1906
A00003484,Credit,1469204.5,111,,,,,,,,,,,,63774.1,1674
A00003485,Credit,471502.0,64,,,,,,,,,,,,44034.7,925
A00003486,Credit,5689.1,40,,,,,,,,,,,,45878.6,1179
A00003487,Credit,1279088.3,152,,,,,,,,,,,,80704.8,2183
A00003489,Credit,856409.0,99,L00005693,44088.0,24.0,1837.0,A,2015.0,8.0,1.0,2015-08-01,1.0,debt_consolidation,46381.1,1484
A00003490,Credit,52300.0,17,,,,,,,,,,,,10500.0,1110
A00003491,Credit,608618.9,60,,,,,,,,,,,,24093.6,887
A00003492,Credit,924646.0,80,,,,,,,,,,,,40546.5,1208
A00003493,Credit,7298.1,62,,,,,,,,,,,,38394.7,1988
A00003494,Credit,3825.1,27,,,,,,,,,,,,37562.7,892
A00003495,Credit,807746.0,70,,,,,,,,,,,,85118.1,958
A00003496,Credit,39840.4,23,,,,,,,,,,,,71047.6,568
A00003497,Credit,1136254.3,111,,,,,,,,,,,,83053.4,1612
A00003498,Credit,240030.0,55,,,,,,,,,,,,26452.1,779
A00003499,Credit,6116.2,28,,,,,,,,,,,,56428.1,838
A00003501,Credit,262090.4,29,,,,,,,,,,,,28763.2,383
A00003502,Credit,843355.2,70,,,,,,,,,,,,77689.6,1028
A00003503,Credit,1166741.8,109,,,,,,,,,,,,84220.7,1628
A00003504,Credit,166334.5,59,,,,,,,,,,,,15718.7,853
A00003505,Credit,1636956.9,129,,,,,,,,,,,,91312.8,1925
A00003506,Credit,265692.2,44,,,,,,,,,,,,54382.9,602
A00003507,Credit,1564058.3,74,,,,,,,,,,,,58952.2,760
A00003508,Credit,604595.0,56,,,,,,,,,,,,53573.6,840
A00003509,Credit,9120.3,60,,,,,,,,,,,,48316.2,1943
A00003510,Credit,2833426.6,176,,,,,,,,,,,,47529.7,2184
A00003511,Credit,3229.1,26,,,,,,,,,,,,26661.6,891
A00003512,Credit,37650.2,26,,,,,,,,,,,,14249.9,930
A00003513,Credit,1470820.8,143,,,,,,,,,,,,79231.2,2129
A00003514,Credit,6269.0,72,,,,,,,,,,,,24671.8,2157
A00003515,Credit,2213.9,27,,,,,,,,,,,,15560.6,928
A00003516,Credit,875547.1,47,,,,,,,,,,,,85846.1,480
A00003517,Credit,345256.7,53,,,,,,,,,,,,38444.5,769
A00003518,Credit,716202.7,60,,,,,,,,,,,,46420.1,892
A00003519,Credit,183939.9,111,,,,,,,,,,,,31872.4,1055
A00003520,Credit,7078.0,45,,,,,,,,,,,,43417.1,1306
A00003521,Credit,3723000.0,194,,,,,,,,,,,,44770.8,2018
A00003522,Credit,3406.7,32,,,,,,,,,,,,22854.8,937
A00003523,Credit,62705.9,24,,,,,,,,,,,,41105.9,930
A00003524,Credit,1016.6,15,,,,,,,,,,,,11284.8,551
A00003525,Credit,207781.1,80,,,,,,,,,,,,23182.0,1126
A00003526,Credit,1802767.4,93,,,,,,,,,,,,94224.1,892
A00003527,Credit,645317.5,49,,,,,,,,,,,,53353.8,719
A00003528,Credit,1391787.3,118,,,,,,,,,,,,43283.0,1762
A00003529,Credit,369286.1,35,,,,,,,,,,,,70590.7,541
A00003530,Credit,3454.8,37,,,,,,,,,,,,14470.9,1093
A00003531,Credit,4056.6,33,,,,,,,,,,,,40650.5,972
A00003532,Credit,540282.0,86,,,,,,,,,,,,25056.5,1262
A00003533,Credit,57437.9,75,,,,,,,,,,,,29297.3,1585
A00003534,Credit,485557.6,69,,,,,,,,,,,,41511.2,997
A00003535,Credit,5916.3,64,,,,,,,,,,,,26782.4,1913
A00003536,Credit,5369.3,54,,,,,,,,,,,,16596.4,1603
A00003537,Credit,135161.0,37,,,,,,,,,,,,14309.6,496
A00003538,Credit,1648853.2,130,,,,,,,,,,,,49271.5,1971
A00003539,Credit,419804.7,170,,,,,,,,,,,,39845.4,1667
A00003540,Credit,37508.9,37,,,,,,,,,,,,42578.4,727
A00003541,Credit,2382.9,23,,,,,,,,,,,,32227.9,669
A00003542,Credit,6600.3,68,,,,,,,,,,,,34147.8,2029
A00003543,Credit,2559.1,26,,,,,,,,,,,,15131.7,893
A00003544,Credit,6838.0,22,,,,,,,,,,,,26815.1,633
A00003545,Credit,1549158.4,142,,,,,,,,,,,,54599.3,2143
A00003546,Credit,568730.6,48,,,,,,,,,,,,86013.4,696
A00003547,Credit,5005.1,66,,,,,,,,,,,,26424.8,1972
A00003548,Credit,6258.6,58,,,,,,,,,,,,36970.8,1876
A00003549,Credit,2383.4,25,,,,,,,,,,,,18066.6,869
A00003550,Credit,457721.0,67,,,,,,,,,,,,39585.7,910
A00003551,Credit,57826.799999999996,87,,,,,,,,,,,,18297.3,1901
A00003552,Credit,582065.2,99,,,,,,,,,,,,73385.9,1212
A00003553,Credit,677099.0,82,,,,,,,,,,,,38587.5,1219
A00003554,Credit,510687.0,238,,,,,,,,,,,,31293.9,2144
A00003555,Credit,44881.3,64,,,,,,,,,,,,47620.2,1557
A00003556,Credit,20976.7,22,L00005698,174840.0,60.0,2914.0,C,2018.0,9.0,22.0,2018-09-22,1.0,home,22495.7,489
A00003557,Credit,2245.6,27,,,,,,,,,,,,25795.0,789
A00003558,Credit,19147.5,68,,,,,,,,,,,,66657.9,2048
A00003559,Credit,560987.6,76,,,,,,,,,,,,60776.8,1097
A00003560,Credit,2347.9,22,,,,,,,,,,,,15295.8,781
A00003561,Credit,1541.1,13,,,,,,,,,,,,23364.7,442
A00003562,Credit,1295219.5,82,L00005699,174960.0,24.0,7290.0,C,2018.0,5.0,24.0,2018-05-24,1.0,home,53322.3,895
A00003563,Credit,595144.7,62,,,,,,,,,,,,46579.3,910
A00003564,Credit,211450.8,54,,,,,,,,,,,,38658.7,774
A00003565,Credit,35169.2,33,,,,,,,,,,,,25650.8,687
A00003566,Credit,434504.4,146,,,,,,,,,,,,31858.4,2031
A00003567,Credit,1498389.7,118,,,,,,,,,,,,35668.8,1472
A00003568,Credit,2754.8,34,,,,,,,,,,,,16056.7,994
A00003569,Credit,205377.2,92,,,,,,,,,,,,41476.6,834
A00003570,Credit,531849.8,163,,,,,,,,,,,,75415.7,1858
A00003571,Credit,451242.8,152,,,,,,,,,,,,39366.6,1866
A00003572,Credit,4757.2,39,,,,,,,,,,,,36257.3,1145
A00003573,Credit,112324.9,39,,,,,,,,,,,,26995.6,917
A00003574,Credit,22827.3,28,,,,,,,,,,,,14867.4,663
A00003575,Credit,588921.4,151,,,,,,,,,,,,28259.4,1940
A00003576,Credit,5196.3,46,,,,,,,,,,,,30728.6,1515
A00003577,Credit,295857.1,49,,,,,,,,,,,,57078.1,599
A00003578,Credit,509108.8,74,,,,,,,,,,,,84695.2,1048
A00003579,Credit,1376353.9,106,,,,,,,,,,,,76907.5,1581
A00003580,Credit,1067514.0,137,,,,,,,,,,,,93157.4,1978
A00003581,Credit,238723.4,45,,,,,,,,,,,,23446.0,645
A00003582,Credit,3646.0,37,,,,,,,,,,,,17549.8,1223
A00003583,Credit,5043.7,48,,,,,,,,,,,,26330.4,1427
A00003584,Credit,5638.3,31,,,,,,,,,,,,61403.3,932
A00003585,Credit,3443.2,27,,,,,,,,,,,,31508.1,921
A00003586,Credit,990247.5,140,,,,,,,,,,,,86712.9,2082
A00003587,Credit,28900.7,48,,,,,,,,,,,,17818.4,1103
A00003588,Credit,3624.5,27,,,,,,,,,,,,37731.5,916
A00003589,Credit,1005405.0,61,,,,,,,,,,,,63565.1,778
A00003590,Credit,749542.9,63,,,,,,,,,,,,24110.3,942
A00003591,Credit,866155.4,77,,,,,,,,,,,,55876.2,935
A00003592,Credit,6870.4,73,,,,,,,,,,,,21075.9,2183
A00003593,Credit,1214016.6,142,,,,,,,,,,,,50411.4,2142
A00003594,Credit,1573491.7,118,,,,,,,,,,,,11038.1,1801
A00003595,Credit,755001.1,124,,,,,,,,,,,,29928.6,1705
A00003596,Credit,658714.2,66,,,,,,,,,,,,49779.8,982
A00003597,Credit,1332882.7,87,,,,,,,,,,,,25470.7,1054
A00003598,Credit,236395.1,30,,,,,,,,,,,,35013.6,424
A00003599,Credit,5732.3,54,,,,,,,,,,,,32141.5,1747
A00003600,Credit,10874.7,63,,,,,,,,,,,,50864.6,1969
A00003601,Credit,6443.0,39,,,,,,,,,,,,40748.7,1297
A00003602,Credit,1146682.0,74,,,,,,,,,,,,78165.5,758
A00003603,Credit,312737.4,33,,,,,,,,,,,,73161.3,470
A00003604,Credit,6840.5,58,,,,,,,,,,,,44739.4,1835
A00003605,Credit,893527.9,67,,,,,,,,,,,,51403.0,1012
A00003606,Credit,264345.9,72,,,,,,,,,,,,69791.7,987
A00003608,Credit,1321557.7,125,L00005706,161496.0,36.0,4486.0,C,2016.0,5.0,24.0,2016-05-24,1.0,home,39044.7,1584
A00003609,Credit,1516849.3,135,,,,,,,,,,,,106815.5,1976
A00003610,Credit,1614.0,12,,,,,,,,,,,,21488.1,465
A00003612,Credit,836496.3,111,,,,,,,,,,,,75731.7,1587
A00003613,Credit,670406.3,142,,,,,,,,,,,,15004.3,1969
A00003614,Credit,975906.7,68,,,,,,,,,,,,83983.0,876
A00003615,Credit,296358.0,55,,,,,,,,,,,,30669.3,786
A00003616,Credit,29300.0,9,,,,,,,,,,,,23900.0,360
A00003617,Credit,1132135.4,130,,,,,,,,,,,,92026.5,1872
A00003618,Credit,1212769.2,136,,,,,,,,,,,,95278.5,1919
A00003620,Credit,124688.0,66,,,,,,,,,,,,26345.8,693
A00003621,Credit,471778.5,111,,,,,,,,,,,,21132.8,1467
A00003622,Credit,1367876.9,122,,,,,,,,,,,,35265.1,1538
A00003623,Credit,46800.6,62,,,,,,,,,,,,14559.6,1418
A00003624,Credit,1019171.3,84,,,,,,,,,,,,16617.0,1311
A00003625,Credit,4627.3,50,,,,,,,,,,,,17854.9,1592
A00003626,Credit,379897.2,60,,,,,,,,,,,,35890.4,786
A00003628,Credit,663544.0,81,,,,,,,,,,,,60822.4,1206
A00003629,Credit,46221.7,88,L00005713,158760.0,60.0,2646.0,C,2015.0,5.0,30.0,2015-05-30,1.0,home,27106.9,1983
A00003631,Credit,6752.4,37,,,,,,,,,,,,53389.4,1236
A00003632,Credit,512677.1,55,,,,,,,,,,,,89712.1,999
A00003633,Credit,318011.2,55,,,,,,,,,,,,50663.4,693
A00003634,Credit,6263.2,21,,,,,,,,,,,,98009.1,624
A00003635,Credit,23355.0,26,,,,,,,,,,,,15838.1,606
A00003636,Credit,750797.8,143,,,,,,,,,,,,63862.5,1684
A00003637,Credit,680589.9,80,L00005718,14028.0,12.0,1169.0,A,2017.0,9.0,1.0,2017-09-01,1.0,car,74335.9,1160
A00003638,Credit,26897.4,41,,,,,,,,,,,,91834.2,1086
A00003639,Credit,1700.3,21,,,,,,,,,,,,17819.4,722
A00003640,Credit,5940.4,63,,,,,,,,,,,,24326.5,1882
A00003641,Credit,4310.4,44,,,,,,,,,,,,27608.3,1452
A00003643,Credit,59600.0,27,,,,,,,,,,,,31800.0,1440
A00003644,Credit,6157.3,70,,,,,,,,,,,,21320.5,2088
A00003645,Credit,520999.4,64,,,,,,,,,,,,23762.1,926
A00003646,Credit,2041795.9,117,,,,,,,,,,,,76994.8,1168
A00003647,Credit,314882.1,72,,,,,,,,,,,,22146.9,927
A00003648,Credit,49708.3,50,,,,,,,,,,,,38518.8,969
A00003649,Credit,1356435.5,136,,,,,,,,,,,,44693.9,2057
A00003650,Credit,759917.7,125,,,,,,,,,,,,39629.6,1670
A00003651,Credit,8532.4,68,,,,,,,,,,,,40105.2,2133
A00003652,Credit,2606.7,23,,,,,,,,,,,,21232.3,669
A00003653,Credit,1357580.6,113,,,,,,,,,,,,81571.9,1703
A00003654,Credit,1502796.5,140,,,,,,,,,,,,102960.2,1997
A00003655,Credit,610037.5,74,,,,,,,,,,,,38264.0,1103
A00003656,Credit,369946.6,176,,,,,,,,,,,,67105.5,1973
A00003657,Credit,2392.1,13,,,,,,,,,,,,35451.0,468
A00003658,Credit,117579.8,67,,,,,,,,,,,,21816.9,646
A00003659,Credit,368656.2,58,,,,,,,,,,,,88501.3,698
A00003660,Credit,405652.8,215,,,,,,,,,,,,52791.4,1873
A00003661,Credit,3287.8,32,,,,,,,,,,,,28679.8,1085
A00003662,Credit,412104.2,39,,,,,,,,,,,,98099.8,584
A00003663,Credit,1357872.7,102,,,,,,,,,,,,46063.9,1516
A00003664,Credit,1265606.0,80,L00005719,271584.0,48.0,5658.0,C,2017.0,9.0,20.0,2017-09-20,1.0,home,73355.4,977
A00003665,Credit,300965.6,34,,,,,,,,,,,,32296.6,551
A00003667,Credit,355637.8,143,,,,,,,,,,,,16543.8,1800
A00003668,Credit,46600.0,17,,,,,,,,,,,,19500.0,870
A00003669,Credit,557263.5,132,,,,,,,,,,,,18608.2,1835
A00003670,Credit,6339.5,68,,,,,,,,,,,,23405.4,2036
A00003671,Credit,1712.3,13,,,,,,,,,,,,12759.2,470
A00003672,Credit,720716.2,68,,,,,,,,,,,,97347.2,1017
A00003673,Credit,36705.1,53,,,,,,,,,,,,15797.0,1084
A00003674,Credit,3515145.6,216,L00005723,23628.0,12.0,1969.0,A,2014.0,9.0,10.0,2014-09-10,1.0,debt_consolidation,88581.2,2120
A00003675,Credit,27339.7,72,,,,,,,,,,,,32682.0,2112
A00003676,Credit,2840.3,28,,,,,,,,,,,,15391.3,936
A00003677,Credit,2592.2,40,,,,,,,,,,,,14908.7,1184
A00003678,Credit,797557.2,158,L00005724,316140.0,60.0,5269.0,D,2015.0,2.0,5.0,2015-02-05,1.0,home,-5637.4,2108
A00003679,Credit,852091.3,110,L00005725,444864.0,48.0,9268.0,C,2016.0,7.0,23.0,2016-07-23,1.0,home,43773.1,1234
